ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-238,STATE_6066000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-239,STATE_5978000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-240,STATE_6362000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-241,STATE_8102000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-242,STATE_5609000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-243,STATE_5572000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-244,STATE_9650000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-245,STATE_6789000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-246,STATE_6611000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-247,STATE_9757000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-248,STATE_7561000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-249,STATE_5825000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-250,STATE_7783000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-251,STATE_6296000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-252,STATE_6047000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-253,STATE_9326000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-254,STATE_7119000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-255,STATE_5818000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-256,STATE_5728000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-257,STATE_8994000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-258,STATE_5697000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-259,STATE_8599000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-260,STATE_9522000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-261,STATE_9047000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-262,STATE_8989000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-263,STATE_7199000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-264,STATE_7953000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-265,STATE_8026000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-266,STATE_5937000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-267,STATE_9194000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-268,STATE_8936000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-269,STATE_9941000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-270,STATE_8418000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-271,STATE_7892000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-272,STATE_7426000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-273,STATE_9211000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-274,STATE_5875000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-275,STATE_8837000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-276,STATE_6711000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-277,STATE_6100000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-278,STATE_9930000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-279,STATE_5751000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-280,STATE_7599000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-281,STATE_7954000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-282,STATE_5780000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-283,STATE_7467000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-284,STATE_5338000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-285,STATE_6970000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-286,STATE_6877000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-287,STATE_9575000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-288,STATE_6485000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-289,STATE_9111000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-290,STATE_8315000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-291,STATE_6156000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-292,STATE_7066000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-293,STATE_5269000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
